lat,lon,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,año,presencia,abundancia,especie
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,4,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,12,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,4,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,4,Oxypogon stuebelii
4.970047,-75.378013,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,2,Oxypogon stuebelii
4.970047,-75.378013,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,3,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.913609,-75.357027,4.536250000000002,7.270833333333335,77.84618129907209,26.08889051556872,9.22,-0.1200000000000045,9.340000000000003,4.808333333333335,4.231666666666669,4.808333333333335,4.231666666666669,945.3,147.1,23.4,48.00027189622042,333.9,2015,1,1,Oxypogon stuebelii
4.970047,-75.378013,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,1,Oxypogon stuebelii
4.970047,-75.378013,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,1,Oxypogon stuebelii
4.998237,-75.328486,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,2,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,3,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.92906,-75.350783,5.387500000000003,7.356666666666665,78.59686609686608,26.28648258452737,10.070000000000007,0.710000000000008,9.36,5.683333333333335,5.081666666666673,5.683333333333335,5.081666666666673,957.9,161.0,25.3,51.318366273761015,347.4000000000001,2015,1,1,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.930969,-75.366898,6.019583333333337,7.395833333333332,79.18451106352613,25.463583746641383,10.689999999999998,1.3500000000000083,9.33999999999999,6.315000000000002,5.726666666666671,6.315000000000002,5.726666666666671,994.1,167.3,26.3,50.906866893493806,360.20000000000005,2015,1,1,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,12,Oxypogon stuebelii
4.950808,-75.354329,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.930969,-75.366898,6.019583333333337,7.395833333333332,79.18451106352613,25.463583746641383,10.689999999999998,1.3500000000000083,9.33999999999999,6.315000000000002,5.726666666666671,6.315000000000002,5.726666666666671,994.1,167.3,26.3,50.906866893493806,360.20000000000005,2015,1,1,Oxypogon stuebelii
4.882857,-75.358658,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
5.05843,-75.482327,17.09208333333334,8.0375,83.3765560165975,31.34715453150762,22.06,12.420000000000002,9.64,17.515,16.775,17.515,16.775,1580.1,250.8,30.5,54.6019395083037,588.3,2015,1,1,Oxypogon stuebelii
4.998237,-75.328486,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,2,Oxypogon stuebelii
4.998237,-75.328486,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,1,Oxypogon stuebelii
4.933963,-75.34923,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,12,Oxypogon stuebelii
4.970047,-75.37801,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,1,Oxypogon stuebelii
4.782214,-75.41372,5.155000000000002,7.313333333333333,78.46924177396286,23.75745497031755,9.89,0.5700000000000074,9.319999999999991,5.39166666666667,4.916666666666669,5.39166666666667,4.916666666666669,884.1,152.9,23.5,53.87707611792392,330.9,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,4,Oxypogon stuebelii
4.782214,-75.41372,5.155000000000002,7.313333333333333,78.46924177396286,23.75745497031755,9.89,0.5700000000000074,9.319999999999991,5.39166666666667,4.916666666666669,5.39166666666667,4.916666666666669,884.1,152.9,23.5,53.87707611792392,330.9,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,7,Oxypogon stuebelii
4.970047,-75.37801,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,1,Oxypogon stuebelii
4.933197,-75.289215,6.307916666666668,7.415833333333336,78.64086249558156,25.6331965210913,11.0,1.5700000000000074,9.429999999999993,6.609999999999999,6.051666666666669,6.609999999999999,6.051666666666669,982.2,162.8,27.3,54.27760734443034,349.20000000000005,2015,1,5,Oxypogon stuebelii
4.999972,-75.33182,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,1,Oxypogon stuebelii
4.929,-75.342,5.2525,7.336666666666667,78.38319088319089,26.45318191320906,9.920000000000002,0.5600000000000023,9.36,5.548333333333332,4.953333333333336,5.548333333333332,4.953333333333336,958.7000000000002,156.4,25.0,50.69371096229328,343.6,2015,1,1,Oxypogon stuebelii
4.760109,-75.45719,6.403750000000005,7.449166666666667,79.84101464808849,23.09863361759746,11.100000000000009,1.769999999999996,9.330000000000013,6.6683333333333366,6.148333333333336,6.6683333333333366,6.148333333333336,944.7,183.0,20.9,58.30514891083888,364.7,2015,1,1,Oxypogon stuebelii
4.933963,-75.34923,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.891,-75.3236,2.338333333333336,7.085000000000001,76.0193133047211,27.16947838210278,7.049999999999997,-2.269999999999996,9.319999999999991,2.603333333333334,2.058333333333337,2.603333333333334,2.058333333333337,868.4,116.1,18.7,47.51036159892518,293.6,2015,1,1,Oxypogon stuebelii
4.7087,-75.3774,5.307916666666672,7.360833333333331,78.89424794569489,23.145786453597943,10.070000000000007,0.7400000000000091,9.329999999999998,5.538333333333338,5.103333333333336,5.538333333333338,5.103333333333336,863.6,129.5,24.0,50.65584446434527,307.50000000000006,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.933963,-75.34923,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.933963,-75.34923,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.970461,-75.37847,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,1,Oxypogon stuebelii
4.930969,-75.3669,6.019583333333337,7.395833333333332,79.18451106352613,25.463583746641383,10.689999999999998,1.3500000000000083,9.33999999999999,6.315000000000002,5.726666666666671,6.315000000000002,5.726666666666671,994.1,167.3,26.3,50.906866893493806,360.20000000000005,2015,1,1,Oxypogon stuebelii
4.933963,-75.34923,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.91361,-75.357025,4.536250000000002,7.270833333333335,77.84618129907209,26.08889051556872,9.22,-0.1200000000000045,9.340000000000003,4.808333333333335,4.231666666666669,4.808333333333335,4.231666666666669,945.3,147.1,23.4,48.00027189622042,333.9,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.925586,-75.353134,5.387500000000003,7.356666666666665,78.59686609686608,26.28648258452737,10.070000000000007,0.710000000000008,9.36,5.683333333333335,5.081666666666673,5.683333333333335,5.081666666666673,957.9,161.0,25.3,51.318366273761015,347.4000000000001,2015,1,4,Oxypogon stuebelii
4.933963,-75.34923,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.06175,-75.7595,,,,,,,,,,,,0.0,,,,,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.970047,-75.37801,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,3,Oxypogon stuebelii
4.970047,-75.37801,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,2,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.998237,-75.32848,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,2,Oxypogon stuebelii
4.970047,-75.37801,9.152083333333335,7.540833333333335,81.17151058485824,23.767500861937982,13.790000000000006,4.5,9.290000000000006,9.473333333333336,8.92666666666667,9.473333333333336,8.92666666666667,1214.0,192.1,30.0,52.07070340113242,453.7000000000001,2015,1,2,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.998237,-75.32848,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,1,Oxypogon stuebelii
4.998237,-75.32848,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,2,Oxypogon stuebelii
4.934039,-75.35019,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
5.05843,-75.48233,17.09208333333334,8.0375,83.3765560165975,31.34715453150762,22.06,12.420000000000002,9.64,17.515,16.775,17.515,16.775,1580.1,250.8,30.5,54.6019395083037,588.3,2015,1,1,Oxypogon stuebelii
4.998237,-75.32848,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,2,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.934039,-75.35019,5.807083333333336,7.394166666666666,78.99750712250713,26.39954097875355,10.47,1.1099999999999994,9.36,6.116666666666669,5.505000000000003,6.116666666666669,5.505000000000003,968.2,166.0,26.200000000000003,53.08898054872623,353.0,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.998237,-75.32848,8.205833333333336,7.543333333333334,80.07784854918611,23.943364889301044,12.920000000000002,3.5,9.420000000000002,8.495,7.971666666666671,8.495,7.971666666666671,1075.2999999999995,177.4,28.5,51.901823175376784,387.3999999999999,2015,1,2,Oxypogon stuebelii
4.760109,-75.45719,6.403750000000005,7.449166666666667,79.84101464808849,23.09863361759746,11.100000000000009,1.769999999999996,9.330000000000013,6.6683333333333366,6.148333333333336,6.6683333333333366,6.148333333333336,944.7,183.0,20.9,58.30514891083888,364.7,2015,1,1,Oxypogon stuebelii
4.760109,-75.45719,6.403750000000005,7.449166666666667,79.84101464808849,23.09863361759746,11.100000000000009,1.769999999999996,9.330000000000013,6.6683333333333366,6.148333333333336,6.6683333333333366,6.148333333333336,944.7,183.0,20.9,58.30514891083888,364.7,2015,1,1,Oxypogon stuebelii
4.760109,-75.45719,6.403750000000005,7.449166666666667,79.84101464808849,23.09863361759746,11.100000000000009,1.769999999999996,9.330000000000013,6.6683333333333366,6.148333333333336,6.6683333333333366,6.148333333333336,944.7,183.0,20.9,58.30514891083888,364.7,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,2,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,3,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.930969,-75.3669,6.019583333333337,7.395833333333332,79.18451106352613,25.463583746641383,10.689999999999998,1.3500000000000083,9.33999999999999,6.315000000000002,5.726666666666671,6.315000000000002,5.726666666666671,994.1,167.3,26.3,50.906866893493806,360.20000000000005,2015,1,1,Oxypogon stuebelii
4.929061,-75.350784,5.387500000000003,7.356666666666665,78.59686609686608,26.28648258452737,10.070000000000007,0.710000000000008,9.36,5.683333333333335,5.081666666666673,5.683333333333335,5.081666666666673,957.9,161.0,25.3,51.318366273761015,347.4000000000001,2015,1,1,Oxypogon stuebelii
4.882857,-75.35866,3.752083333333335,7.194166666666669,77.10789567702754,25.74025570752734,8.469999999999999,-0.8599999999999994,9.329999999999998,4.011666666666668,3.476666666666669,4.011666666666668,3.476666666666669,916.6,130.0,21.700000000000003,47.2987413716729,318.1,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.950808,-75.35433,6.519583333333334,7.447500000000002,79.31309904153356,25.77180171988146,11.189999999999998,1.7999999999999972,9.39,6.825,6.226666666666669,6.825,6.226666666666669,1011.7,167.70000000000002,27.0,51.21159064512519,361.3,2015,1,1,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
4.98029,-75.33534,7.780000000000002,7.531666666666665,79.78460451977402,24.89896249511871,12.47,3.030000000000001,9.439999999999998,8.081666666666667,7.521666666666671,8.081666666666667,7.521666666666671,1076.4,170.8,28.1,50.76719152963931,378.4,2015,1,6,Oxypogon stuebelii
